UserId,product_list
21030,"[12406998, 12407498, 12658542, 13039050, 12658016, 13039044, 11659826, 13039028, 11659992, 13039022]"
21040,"[12657584, 12657592, 12658376, 12658532, 12658334, 12658444, 12658546, 12658514, 12657718, 12658512]"
21042,"[11659780, 12407770, 11659628, 12407638, 12407728, 11659604, 12407708, 12360418, 12658380, 12658422]"
21043,"[12658184, 12658568, 12657366, 12360438, 12658204, 12658676, 11659148, 12657652, 12657774, 12657594]"
21050,"[12407010, 12407402, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
21054,"[11659156, 11659558, 12407830, 11659546, 11659626, 11407264, 11659552, 11659554, 12360436, 12406890]"
21056,"[11659710, 12407522, 13038828, 13039086, 12371382, 12657748, 13039514, 11659238, 12407394, 13038824]"
21070,"[13039546, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
21074,"[11659670, 11659626, 11659580, 12658320, 13039516, 11659624, 12658334, 11659542, 11237072, 11659546]"
21113,"[12360438, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
21136,"[11237196, 12407526, 11407356, 12360444, 11481080, 12658398, 11480992, 12371378, 12407794, 11659814]"
21141,"[11360810, 11659004, 11659090, 11659362, 12406914, 12406918, 12657474, 12657532, 11603770, 11603772]"
21151,"[12658304, 13039516, 13039848, 13039846, 13039518, 12407730, 12407766, 12407802, 12407814, 12657614]"
21201,"[12407304, 12657442, 12657588, 12658578, 13039052, 12371360, 12406974, 12657390, 12406972, 12657400]"
21213,"[11659940, 11714312, 11659604, 11659964, 11659024, 11659670, 11659954, 11659966, 11659432, 11659606]"
21234,"[12407490, 12407496, 13038876, 11407116, 12407538, 13038880, 11360878, 13064964, 12657638, 13038906]"
21235,"[11407382, 11659090, 12658512, 11659954, 12657532, 11659346, 12371308, 12406908, 11659086, 12657610]"
21238,"[11659852, 13039574, 13039784, 13039810, 13039816, 13039818, 13039846, 12658234, 13039496, 13039524]"
21239,"[13039034, 13039064, 12360426, 13039042, 12406972, 12658228, 12658440, 13039024, 12658144, 13039030]"
21244,"[11659288, 11659934, 11659298, 11659422, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
21259,"[11659734, 12322654, 12360426, 11407264, 12371368, 12407754, 12407770, 12407798, 12658262, 12658450]"
21265,"[12360462, 12360452, 12360456, 12407748, 11591770, 12360448, 12371370, 12658318, 12360426, 12360436]"
21283,"[12407398, 12407400, 12407498, 12407500, 12407508, 12371246, 12407390, 11659020, 12657534, 12406888]"
21292,"[13039848, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
21296,"[12658392, 12658326, 11659814, 11659646, 11659820, 12406890, 12406892, 12406932, 12407324, 12360424]"
21306,"[11659998, 12406918, 12407526, 12657566, 13038944, 12407436, 12657582, 11481078, 12407230, 12407386]"
21318,"[12657396, 12657430, 12657436, 12360380, 12371322, 12371326, 12657678, 12657682, 12657690, 12658244]"
21326,"[12657402, 12657390, 11659402, 12371322, 12406910, 11659000, 12406888, 12657450, 12658556, 11659310]"
21332,"[12658440, 12658110, 12657978, 12658398, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
21340,"[11659180, 11659780, 12406926, 12657448, 12657658, 12657762, 12658516, 13039820, 12657514, 12657654]"
21347,"[11407198, 11659222, 11659834, 11714676, 12406878, 12406888, 12407818, 11659250, 12406904, 12406870]"
21351,"[12407832, 12657568, 13039526, 12407154, 12658128, 12658418, 12657746, 12657758, 12973004, 12407228]"
21357,"[11659152, 12360382, 12360384, 12371298, 13038648, 11659210, 12657714, 11659044, 11659206, 12657650]"
21361,"[11141324, 11141326, 11141330, 11141340, 11659304, 11659644, 11659936, 11659938, 11659972, 11714594]"
21362,"[11659764, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
21369,"[11659362, 11659364, 11659366, 11714484, 13038648, 11407382, 11603772, 11659340, 11659420, 11659938]"
21371,"[11148854, 11361054, 11480994, 11659534, 11659550, 11659604, 11659732, 11659764, 11659852, 11659854]"
21373,"[12360452, 12407630, 12658398, 12658512, 12658516, 12406950, 11659650, 12658394, 12371376, 12657386]"
21378,"[11237196, 12360444, 12407526, 11407356, 11659544, 12407850, 11659814, 11481080, 12658398, 11360760]"
21380,"[11659856, 12407014, 12407388, 12407568, 12657766, 12657772, 12657776, 12658512, 12360380, 12657770]"
21385,"[12657762, 12657692, 12406912, 12657796, 12657696, 12657784, 12658108, 12658692, 12407006, 12407008]"
21389,"[11407152, 12658390, 11460928, 11460780, 12407790, 12657726, 11360780, 12406894, 11407356, 11659686]"
21405,"[11360824, 11659604, 11659956, 11659978, 12360374, 12406940, 12407790, 11480984, 11659526, 11659934]"
21431,"[12371254, 12407394, 12407338, 12407398, 12406920, 12407038, 12658512, 12407154, 12407730, 12371378]"
21435,"[11460682, 12407422, 12657562, 11407180, 11481078, 11603798, 12406900, 12407270, 11360860, 12406874]"
21438,"[11460916, 12406908, 12655600, 12657360, 12696926, 13039650, 13039840, 12406936, 13039844, 13039846]"
21453,"[11659586, 12657754, 12371376, 12658440, 11659954, 12406858, 12406930, 11658982, 12407386, 12658584]"
21454,"[11659362, 11659524, 11659544, 11659626, 12360438, 12406894, 12407168, 12407204, 12407444, 12407650]"
21456,"[11460954, 11603832, 11659292, 11659554, 11659640, 11659688, 11660000, 12360426, 12406868, 12407690]"
21457,"[11659998, 13653702, 12406872, 12407880, 12657534, 11481080, 12407238, 12407452, 11659934, 11660006]"
21467,"[11659468, 12407376, 12407512, 11659336, 12407022, 12407016, 12407798, 12657372, 12360384, 12658518]"
21469,"[12407864, 11461004, 12406930, 12407880, 12407946, 12407532, 11659298, 11481092, 12407606, 12406938]"
21470,"[12657780, 12658142, 12658318, 12658438, 12658550, 13038852, 13039450, 13039554, 13039652, 13039888]"
21478,"[11139524, 11237090, 11659190, 11659456, 11714588, 12406894, 12406900, 12407504, 12407872, 12657552]"
21501,"[12696928, 12995892, 11659926, 12657622, 12990076, 11714594, 11659950, 12658152, 11714300, 11659336]"
21503,"[11660030, 12658440, 12658398, 11660008, 12657978, 12658512, 12407154, 12407730, 12371378, 11659624]"
21521,"[11150078, 11659644, 11660120, 12657752, 12657960, 13038868, 13038942, 13038856, 13038960, 12657610]"
21526,"[11659836, 12407848, 12658292, 13653690, 12407670, 11360776, 12360386, 12360426, 12407798, 11659770]"
21583,"[13039524, 13039840, 13039516, 13039650, 13039774, 13039656, 13039844, 12407734, 13039838, 13039688]"
21604,"[11360722, 11659622, 12406874, 11407272, 11659682, 11659812, 12407770, 11659650, 12407728, 12407790]"
21615,"[11360912, 12658398, 12658406, 12658534, 12657360, 12658502, 11659624, 11660000, 11660006, 12658676]"
21621,"[11360696, 11658984, 11659210, 12406906, 12407322, 12371248, 12406862, 12407224, 11659250, 12360382]"
21646,"[11407262, 11659328, 11659536, 11659608, 12322648, 12407794, 12657736, 12658326, 12658546, 13039498]"
21649,"[12407802, 13039830, 13039516, 12658686, 12360428, 12658388, 13039848, 12407730, 12658534, 13039518]"
21678,"[11659764, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
21685,"[11659576, 12657550, 12657774, 12658614, 12657362, 11714680, 12995884, 11407224, 12657642, 13017334]"
21688,"[13038848, 13039908, 13039902, 13039904, 13038852, 13039658, 13039906, 13039900, 11659520, 12406990]"
21730,"[12360438, 13039470, 13039520, 13039474, 12360388, 13039476, 11407374, 11659168, 12407350, 12407730]"
21738,"[13017332, 12658674, 12990082, 11460676, 11461036, 11659366, 11659298, 12657532, 12990074, 11714700]"
21760,"[12658110, 12658440, 12657560, 12657654, 12657746, 12658104, 12658442, 12360438, 12657370, 12658512]"
21762,"[12360374, 12407296, 12657528, 11659236, 12407392, 12657500, 12657718, 12658306, 12407370, 12407382]"
21790,"[11481094, 11659284, 13038940, 13039024, 13039096, 13039484, 13650242, 13653536, 14121846, 11407114]"
21803,"[11659918, 12322654, 12407656, 12658340, 12658422, 12322662, 12360426, 12371386, 11659236, 11659628]"
21828,"[12407524, 13039440, 13039442, 13039448, 12658606, 12407028, 12657556, 13039790, 12406966, 13039458]"
21831,"[11659332, 12406906, 12407010, 12407354, 12407880, 12658148, 12658296, 12371298, 12406904, 12407026]"
21837,"[12658184, 12658568, 12657366, 12360438, 12658204, 12658676, 11659148, 12657652, 12657774, 12657594]"
21839,"[12407400, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
21845,"[13039552, 13039650, 12407690, 13039528, 13039556, 13039618, 13039712, 12658128, 12658418, 13039526]"
21862,"[12406870, 12406888, 12406898, 12407042, 12407588, 11659884, 12407798, 11659644, 12360390, 12406868]"
21864,"[11480994, 11461036, 11361044, 11480992, 12407424, 11361056, 11461038, 11480980, 12658398, 12407760]"
21876,"[12407770, 13039150, 13039476, 14122762, 12360438, 13039080, 13039154, 13039472, 13039498, 13039658]"
21878,"[12657378, 12658502, 12658504, 12657364, 12658186, 12658508, 12658546, 12658102, 12658348, 12658598]"
21888,"[11659534, 11659582, 12322648, 12371384, 12407688, 12407800, 12407814, 12407834, 12658260, 12658404]"
21890,"[11660064, 12406886, 12658070, 13039520, 13653570, 13653578, 12371266, 12657866, 13653512, 12407936]"
21894,"[11407180, 12360450, 12371330, 12406914, 12988622, 12407408, 11520044, 12407356, 12657526, 11714458]"
21906,"[11659566, 11659730, 12407606, 12407780, 12657338, 11659812, 12658524, 11659776, 11659606, 11714570]"
21907,"[11360884, 11480980, 11660008, 12696926, 13038874, 12995872, 13038904, 13039848, 11407382, 11603772]"
21914,"[13039534, 13039742, 13039744, 13039508, 12322660, 13039618, 13039532, 13039548, 13039720, 12360454]"
21933,"[13039478, 13039524, 13039750, 13039776, 11660122, 13039476, 13039840, 11659314, 12657724, 12657732]"
21958,"[11659590, 12658268, 12658374, 12658234, 12658346, 12658352, 12396562, 12658410, 12658266, 12658512]"
21960,"[12947666, 14101712, 13653544, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
22041,"[11659686, 12322648, 12407398, 12407834, 12657338, 12657372, 12657450, 12657554, 12657642, 12657644]"
22044,"[11407224, 12360388, 12360438, 12657534, 11460792, 11481006, 12658584, 11407168, 11481072, 11659152]"
22047,"[12360454, 12407390, 12407440, 12658086, 11659956, 12407036, 12407532, 12657554, 12658348, 11659998]"
22117,"[12657426, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
22120,"[12657724, 12657744, 12657756, 13039026, 13039744, 13039920, 11659220, 12371316, 12406880, 12406890]"
22125,"[12658360, 11659526, 12658348, 12658252, 12658316, 12658332, 12658380, 12658512, 12407154, 12407730]"
22145,"[11659250, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
22172,"[13038980, 13039030, 13039922, 13038942, 13038958, 13038974, 13039026, 13039076, 13039078, 13039540]"
22174,"[12657534, 12658482, 13202646, 13202662, 13202666, 13202672, 13202664, 13202644, 13202648, 13202654]"
22179,"[11659624, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
22185,"[11659050, 12407014, 12407398, 12407400, 12657376, 12360410, 12407384, 12658408, 11659250, 12407650]"
22196,"[12407380, 12407382, 12657528, 13039558, 12406936, 12406980, 12407492, 11659206, 12407474, 11603770]"
22200,"[12371298, 12407744, 12407814, 12657532, 12657656, 12658204, 11659146, 12658548, 12658676, 12658228]"
22204,"[11659936, 11714588, 12407502, 11659954, 11659050, 11659432, 11659618, 11659998, 12371270, 12657450]"
22205,"[12407760, 11659764, 12407814, 11659624, 11659860, 12322658, 12407728, 12658104, 12658406, 12658254]"
22214,"[11659608, 11659998, 12322648, 12406948, 12657382, 12657784, 13038946, 13039886, 13038952, 13039896]"
22259,"[13039554, 12658574, 12406956, 13653640, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
22260,"[12407934, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
22267,"[11659048, 11659148, 11659764, 11659954, 11659974, 11659978, 12322666, 12396536, 12406862, 12407502]"
22274,"[12407638, 13039848, 11659580, 12407798, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
22278,"[12371378, 13653702, 12407116, 11660140, 11460730, 12407154, 12360428, 12658512, 12407154, 12407730]"
22280,"[11659884, 12407394, 12407504, 13202646, 12360426, 13202650, 12371246, 12406894, 12657554, 13202656]"
22296,"[12407772, 12658406, 12371374, 12407730, 12658282, 11659644, 11659840, 11659632, 12658512, 12407154]"
22315,"[12407298, 12407382, 12407934, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
22317,"[11461044, 12407516, 12657432, 12658512, 13038648, 11659860, 12371374, 12407790, 12657500, 12657804]"
22325,"[11659326, 11659334, 11659328, 12658118, 11659148, 11714312, 11407224, 11659978, 11659980, 11658946]"
22344,"[12407826, 12407770, 12658380, 12322658, 12371374, 11659604, 12407708, 12658512, 12407154, 12407730]"
22345,"[11407172, 11407194, 11407356, 13038874, 13039498, 13039848, 11360884, 11480980, 11660008, 12696926]"
22347,"[12360388, 12360438, 12406886, 12658508, 13039024, 13039466, 13039030, 13039472, 14122758, 11407102]"
22364,"[11659742, 12407638, 12407642, 11659688, 11659834, 12360446, 12658364, 12658494, 11659706, 12658304]"
22366,"[12657436, 11659020, 12657656, 12657512, 12657586, 12657658, 11659224, 12658596, 12658104, 12658616]"
22372,"[11659216, 11659958, 11660064, 12407504, 12407934, 12657556, 13038962, 13039506, 13653550, 12360390]"
22375,"[11407382, 11407436, 11603772, 11714676, 12406964, 12407400, 12407388, 11659362, 12407402, 12658600]"
22390,"[11237172, 11237174, 11360692, 11407278, 11460670, 11460672, 11460710, 11460742, 11659112, 11659114]"
22391,"[12099206, 12407788, 12407748, 12360398, 13039554, 12360426, 12407840, 12658314, 12658464, 12658512]"
22415,"[11407150, 11660002, 12407400, 12658620, 11360942, 11481050, 11360882, 11407170, 11407212, 11460780]"
22421,"[13038892, 13038906, 11660006, 12657766, 13202664, 13202666, 13202642, 13202658, 14110862, 12406948]"
22426,"[13039848, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
22435,"[12407016, 13039820, 11659410, 12371308, 12407022, 12407350, 12657624, 11658946, 11659234, 12371314]"
22455,"[11360730, 12406874, 12407390, 12407770, 12658406, 11360886, 12406862, 12407730, 11360912, 12322648]"
22458,"[11659960, 12407818, 13039508, 13039782, 11659736, 13039502, 11714428, 12407642, 12973004, 12360444]"
22464,"[11659812, 12360464, 12658398, 13038832, 13038870, 13038884, 13039530, 13039562, 13039598, 13039650]"
22469,"[11237116, 12396562, 12407642, 12407698, 12407766, 12657582, 12657640, 12657656, 12657658, 12657774]"
22493,"[12657642, 12658104, 12658202, 12658214, 12658398, 12658410, 12658548, 12658334, 12658502, 11659956]"
22497,"[12371378, 12407314, 11659250, 12360436, 12407792, 12407026, 12371376, 12407498, 12406874, 12407770]"
22502,"[12322660, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
22509,"[12407500, 12407388, 12407390, 11659232, 12407392, 12406942, 12406958, 12406962, 11659422, 12407400]"
22521,"[11460914, 11481068, 11481080, 11659566, 11659992, 12360390, 12360438, 12406886, 12407628, 12407734]"
22554,"[11361056, 11460672, 12406954, 11659934, 11360672, 11460730, 12371368, 12407712, 13039818, 11461038]"
22563,"[13039534, 13039744, 13039618, 12360454, 13039742, 13039838, 13039508, 13039498, 13039532, 12658448]"
22583,"[11659340, 12657634, 13017332, 12657532, 11659346, 12657636, 12658212, 12696914, 11360894, 11659004]"
22606,"[12406894, 12407154, 12407790, 12407398, 12407742, 12406858, 12407010, 12407314, 12407800, 12407388]"
22614,"[12407676, 12657572, 12658102, 13039556, 12657732, 12658558, 12658590, 12995908, 12407656, 12658152]"
22618,"[12658258, 12407692, 12658254, 12658416, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
22629,"[13039514, 13039516, 13039520, 13039792, 13039830, 13039624, 12657766, 12658436, 12658406, 13039782]"
22635,"[13039634, 12407802, 12406886, 13039546, 12371374, 12658440, 13039598, 13039842, 11659820, 13039850]"
22650,"[12658052, 12658046, 11660140, 12407132, 11660246, 11660156, 11660110, 11660124, 12407090, 12407162]"
22661,"[11659314, 12407370, 11659238, 11659410, 11659024, 11659470, 11659986, 11714714, 12657806, 12658142]"
22669,"[12658230, 12658236, 12658440, 13039762, 12658156, 12658384, 12658320, 12658346, 12658462, 12407694]"
22673,"[12406882, 12407444, 12407898, 12657598, 13038820, 13038830, 11659336, 12360376, 12371334, 12407308]"
22692,"[13039552, 13039650, 12407690, 13039528, 13039556, 13039618, 13039712, 12658128, 12658418, 13039526]"
22698,"[11659604, 12360438, 12360428, 12658380, 12360450, 11659776, 11659780, 11659618, 12407770, 11659632]"
22735,"[12658504, 12658546, 12657378, 12658502, 12657364, 12658186, 12658508, 11659550, 12657556, 12658526]"
22743,"[11714428, 11659964, 13039540, 11659798, 12657558, 11660006, 11360828, 11714312, 11659208, 11659946]"
22745,"[11659236, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
22748,"[11659976, 12371362, 12406888, 13038926, 13038932, 12407832, 11481072, 12995908, 13038938, 11461012]"
22751,"[12406972, 12658228, 12658440, 13039024, 13039034, 12360426, 13039042, 13039044, 12658512, 12407154]"
22752,"[11481078, 11658984, 11659036, 11659918, 12322646, 12407030, 12407790, 12657760, 12658394, 12658406]"
22757,"[11660064, 12657878, 12658052, 11659120, 11714700, 12657972, 12658006, 12658054, 12658066, 11660140]"
22758,"[11659448, 11659034, 11659878, 12371370, 12407494, 12658512, 12407154, 12407730, 12371378, 11659624]"
22779,"[11407142, 12406950, 11407374, 11407382, 11659632, 11659142, 11603772, 11603770, 12407400, 11237132]"
22787,"[11659024, 11714594, 12947668, 13039736, 12658612, 13017340, 12407656, 12658152, 12658598, 12658002]"
22803,"[11460952, 13039516, 11659812, 12407726, 11659308, 12407818, 11659692, 12407748, 11659298, 12406930]"
22806,"[11361044, 11480994, 11461022, 11659954, 11360886, 11407222, 12407030, 11480984, 11659544, 12658502]"
22814,"[11660080, 11660124, 11714700, 12407132, 12407158, 12407176, 12658598, 11660136, 11660156, 12407116]"
22850,"[11461036, 11659934, 11659936, 11659950, 12371362, 12371364, 12406972, 11659966, 12658608, 11714500]"
22860,"[12371342, 12407354, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
22867,"[13039540, 13039618, 13039686, 13039822, 13039846, 13039650, 13039602, 13039646, 13039838, 12658486]"
22877,"[11659450, 11659532, 12658298, 12658304, 11659626, 12658228, 12407832, 12407650, 12657558, 11659712]"
22893,"[12406870, 12407798, 11659884, 12407674, 12407776, 12322654, 12406868, 12407042, 12407366, 12658462]"
22915,"[13038816, 13038822, 13038826, 13038824, 11659250, 12658512, 12407154, 12407730, 12371378, 11659624]"
22923,"[12371376, 12407828, 12407762, 12371382, 12407830, 12658512, 12407154, 12407730, 12371378, 11659624]"
22929,"[11660000, 12406870, 12406932, 12407742, 12407754, 12655600, 12658604, 13038946, 13039792, 13039838]"
22944,"[11407158, 11659626, 12360426, 11659250, 11659402, 12371330, 12406910, 12407310, 12657408, 12406974]"
22947,"[11360764, 11659528, 11659654, 11659712, 12360452, 12360460, 12406908, 12406932, 12407324, 12407760]"
22957,"[12360426, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
22959,"[12407614, 13038952, 13038942, 13038944, 11659236, 13038948, 13038946, 12657534, 13038956, 12658512]"
22965,"[11237156, 12407154, 11139560, 11139650, 11139524, 11141538, 11237164, 11148922, 11358628, 11148920]"
22983,"[11659338, 12657438, 11659360, 11714318, 12407436, 12657534, 11659456, 12407346, 11659000, 11659938]"
22994,"[12322668, 12407826, 12407832, 12360414, 12360438, 12322658, 12371374, 12407834, 12658330, 11460990]"
22995,"[12407270, 12407436, 12657370, 12657386, 11659216, 12407528, 12658186, 12658376, 11407172, 12658502]"
23001,"[11659526, 12657900, 12658054, 12658066, 11659706, 12658376, 12407064, 12657878, 12658360, 12658098]"
23020,"[11148888, 11335964, 11360674, 11360756, 11360878, 11407194, 11407208, 11407406, 11460682, 11460780]"
23026,"[11659840, 12360432, 12407734, 12658250, 11659526, 12360418, 11659624, 12371336, 12406942, 11460954]"
23044,"[13649998, 13650180, 12936622, 12936772, 13650200, 13650222, 12936640, 13650002, 13650016, 13650188]"
23067,"[13039548, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
23074,"[11659548, 11714540, 12322660, 12657360, 12658568, 11659570, 12396562, 11659834, 12658502, 11659566]"
23103,"[12658226, 13039578, 12371386, 11659698, 12371374, 12407770, 12658332, 12658354, 13039514, 13039516]"
23106,"[11407226, 11659760, 11714588, 12360434, 12360448, 12406906, 12406972, 12407796, 12657784, 12658582]"
23109,"[11481094, 12406970, 13039848, 11407198, 12407306, 13039098, 11714462, 11714602, 12360386, 12406904]"
23115,"[12658332, 12658616, 13039566, 13039896, 12657654, 12658342, 13039520, 11660002, 13039546, 13039848]"
23143,"[11659616, 12407478, 12658612, 12658618, 11141644, 11659974, 11714484, 11714500, 12407480, 12407934]"
23147,"[12657692, 13039530, 13039552, 13039770, 13039800, 13039528, 13039556, 13039618, 13039712, 13039748]"
23164,"[11360786, 11659090, 11659246, 11407224, 11603836, 12657532, 12407388, 11659026, 11659138, 11603770]"
23183,"[12658348, 12658288, 11659816, 12658334, 12657378, 12658598, 12658360, 12658502, 12658554, 12658512]"
23214,"[11659696, 11659950, 12322658, 12360422, 12407278, 12407344, 12407624, 12657580, 12658424, 12658598]"
23241,"[13038848, 13039904, 13039908, 13039902, 13038852, 13039658, 13039906, 11659736, 12406970, 12407020]"
23269,"[12406960, 12407618, 12407818, 11659236, 11659240, 12406942, 12406958, 12406962, 12371376, 12371378]"
23278,"[12657972, 12658030, 11660122, 11714458, 12657970, 12658006, 12658046, 11660092, 11660150, 11714694]"
23301,"[11461004, 11659452, 12407624, 12657450, 12657802, 12658152, 12658604, 11360848, 11659164, 11660100]"
23314,"[12658182, 13038820, 13038956, 13038966, 13038968, 13039848, 13202664, 13038946, 13038974, 13038942]"
23315,"[12360444, 12371376, 12407808, 12658406, 12658446, 12658480, 12658482, 11659602, 11659736, 12407648]"
23321,"[13039498, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
23333,"[12360418, 12407770, 11659824, 12322658, 12407650, 12658490, 12658512, 12407154, 12407730, 12371378]"
23336,"[11481078, 11659022, 11659072, 12407030, 12407390, 12407392, 12407500, 12657434, 13038852, 11407436]"
23341,"[13039624, 12658404, 12322658, 12658440, 12396562, 13039846, 13039564, 13039514, 13039792, 11460968]"
23369,"[12407154, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
23374,"[11659914, 12407022, 12407814, 12407926, 12657766, 12657772, 12658212, 12658260, 12658554, 12658604]"
23391,"[12407832, 12657396, 12657400, 12658428, 12657398, 12658628, 12658680, 11659544, 11659570, 11659606]"
23393,"[11141342, 11141346, 12407474, 12657446, 12657750, 12657784, 12658124, 11141306, 11141320, 11141328]"
23411,"[11407194, 11659200, 12406924, 12407870, 12657534, 12657648, 11481006, 12407910, 12406872, 12407880]"
23419,"[11148440, 12406962, 12407840, 12407864, 12658110, 12658376, 12658486, 12658616, 13039490, 13039498]"
23438,"[11659736, 12407296, 12407402, 12657426, 12658584, 12371362, 11145664, 12371360, 12371374, 12406964]"
23447,"[11360738, 11360870, 11407170, 11603836, 11658986, 11659004, 11659240, 11659550, 11659618, 11659824]"
23483,"[12407760, 12658348, 12658482, 12658406, 12658398, 13039838, 12658240, 11659582, 12322666, 12658480]"
23526,"[12360394, 12360424, 12407730, 12658438, 13039508, 11659852, 12406886, 12658512, 12407154, 12407730]"
23540,"[12406888, 12696914, 11480980, 12406906, 12406904, 12407390, 12657532, 11407382, 11714676, 12371378]"
23568,"[13039080, 12657714, 13039078, 11659236, 11659232, 13039100, 12657720, 12657780, 13039094, 13039560]"
23590,"[12657746, 12658116, 12658440, 12657786, 12658126, 12407668, 12657360, 12658100, 12658096, 12657624]"
23616,"[12657652, 12658534, 12407390, 11659148, 12657774, 11658984, 12657558, 12658390, 12658686, 12407498]"
23617,"[13038826, 13039514, 13039650, 13039848, 12407014, 12407398, 13038828, 13039498, 13039760, 13038822]"
23625,"[13039496, 13039516, 13039540, 13039838, 11659624, 12658466, 13039650, 13039822, 13039820, 11407170]"
23637,"[11660030, 12360372, 12407386, 11659332, 12407024, 12658262, 11659208, 11659298, 12657370, 12658440]"
23660,"[11141306, 11141338, 11351668, 11714428, 12657378, 12657388, 12657724, 12658148, 12658150, 12658202]"
23675,"[11660046, 12371276, 12657964, 12658034, 12658080, 11660054, 12657884, 12657962, 12657974, 12657980]"
23679,"[11360780, 11407278, 11659528, 12322658, 12322664, 12360426, 12407752, 12658262, 11407154, 11407262]"
23684,"[13039470, 13039474, 12988638, 12360388, 11407374, 11659168, 12407350, 12407730, 13039466, 13039490]"
23697,"[11147312, 11407102, 11480984, 12406904, 12407380, 12657500, 12658584, 13038648, 13202644, 13202646]"
23699,"[11658998, 11659552, 11659554, 11659686, 12371372, 12407688, 12657720, 12658502, 12658512, 13039618]"
23727,"[12371246, 11659250, 12657500, 11659334, 12406946, 12407498, 11659902, 12657362, 12658102, 12360372]"
23735,"[11659604, 11659830, 11659860, 12407392, 12407790, 11460964, 11659626, 11659518, 11659546, 12360450]"
23763,"[12407772, 12658406, 12371374, 12407730, 12658282, 11659644, 11659840, 11659632, 12658512, 12407154]"
23770,"[12658404, 12936772, 12360440, 12658586, 12936788, 12936790, 12936792, 12936626, 12936762, 13650106]"
23789,"[12407214, 12407212, 12658040, 11659708, 12658070, 12988602, 12988620, 11603770, 11603772, 11659358]"
23792,"[12407760, 13039058, 12658552, 13039032, 11407382, 13039030, 12658144, 13039024, 13039062, 13039618]"
23803,"[11659306, 11659058, 11659146, 12407770, 12407674, 12657734, 12407686, 11407278, 11659764, 12360464]"
23807,"[13039618, 12658486, 13039524, 13039540, 13039558, 13039746, 13039844, 14121832, 12407818, 13039686]"
23810,"[12657360, 12658340, 13039516, 12658406, 12658404, 11660000, 12360428, 11360878, 12658184, 12658334]"
23816,"[14101712, 13072176, 13773574, 12947666, 13072610, 13653544, 12658512, 12407154, 12407730, 12371378]"
23823,"[11141326, 13039652, 13039768, 13039806, 11141324, 11141328, 12407814, 11141320, 11659158, 11659256]"
23845,"[11659534, 12407730, 12658440, 11659686, 11659632, 11659688, 11659742, 11659834, 12360446, 12658364]"
23849,"[12406974, 12371360, 12407304, 12657390, 12406972, 12407560, 11407436, 12407566, 12657426, 12658126]"
23859,"[11481086, 13039076, 11407102, 11460780, 12658400, 12658446, 13039078, 13039084, 13039100, 13039094]"
23869,"[12407022, 12657620, 11659104, 11659182, 12406880, 11659112, 12406882, 12407016, 12696928, 12657372]"
23870,"[12407760, 11659764, 12407814, 11659624, 11659860, 12322658, 12407728, 12658104, 12658406, 12658254]"
23885,"[12360424, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
23886,"[13038848, 13038852, 13039650, 11659860, 13038850, 13039742, 12657598, 13038866, 13038868, 12658512]"
23925,"[11360672, 12406886, 11360674, 11360884, 11361056, 12406868, 12658068, 12407036, 12658108, 11659624]"
